t,x[0],x[1]
0.0,1.5707963267948966,0.0
0.02004008016032064,1.5688298130151652,-0.19619605090488892
0.04008016032064128,1.5629354217334688,-0.39199701040134066
0.06012024048096192,1.5531212077498615,-0.5873923422615357
0.08016032064128256,1.5393955395864538,-0.7823534180818084
0.1002004008016032,1.5217676230083,-0.9768246452003124
0.12024048096192384,1.5002481259110834,-1.170714561473609
0.1402805611222445,1.4748499790023564,-1.3638873829975653
0.16032064128256512,1.4455893373960977,-1.5561546785668856
0.18036072144288576,1.4124867471591005,-1.7472671844694738
0.2004008016032064,1.3755684064125995,-1.936907708786347
0.22044088176352705,1.3348676098356442,-2.124684408997507
0.24048096192384769,1.2904263004276821,-2.3101253137502638
0.2605210420841683,1.2422967154207516,-2.492674163590544
0.280561122244489,1.190543110895184,-2.6716881517458133
0.3006012024048096,1.1352434922512002,-2.8464376273636587
0.32064128256513025,1.0764913403274734,-3.0161084787834413
0.3406813627254509,1.0143972557254237,-3.1798074139073185
0.3607214428857715,0.9490904658645567,-3.336570490832932
0.3807615230460922,0.8807201232773724,-3.485375137796527
0.4008016032064128,0.8094563400353936,-3.62515572075808
0.42084168336673344,0.7354908536257425,-3.754822648935009
0.4408817635270541,0.6590372945587506,-3.873284608927599
0.4609218436873747,0.5803309752209458,-3.9794734632891213
0.48096192384769537,0.4996281591710509,-4.072371013931724
0.501002004008016,0.4172047834737373,-4.151036585738632
0.5210420841683366,0.333354631041948,-4.214634224918546
0.5410821643286573,0.2483869725616215,-4.262458296473307
0.561122244488978,0.16262371992430646,-4.293956086039336
0.5811623246492986,0.07639617766392477,-4.308745925988683
0.6012024048096192,-0.00995853317938647,-4.306630462822465
0.6212424849699398,-0.09610124456514109,-4.287603364190091
0.6412825651302605,-0.1816945844322979,-4.251849797350101
0.6613226452905812,-0.26640676469763125,-4.199740251081243
0.6813627254509018,-0.349915180535185,-4.131818247061414
0.7014028056112224,-0.4319097067621732,-4.048782651830364
0.721442885771543,-0.5120956057637236,-3.951465526087093
0.7414829659318637,-0.590195935065718,-3.8408069920184795
0.7615230460921844,-0.6659534517252054,-3.7178282085544554
0.781563126252505,-0.7391319586454967,-3.5836038860000166
0.8016032064128256,-0.809517108168321,-3.4392355269094823
0.8216432865731462,-0.8769166848223215,-3.2858264411615856
0.8416833667334669,-0.9411604119429535,-3.1244593440920134
0.8617234468937875,-1.0020993404205365,-2.9561771034128594
0.8817635270541082,-1.059604886069887,-2.781966968651781
0.9018036072144289,-1.1135675879013105,-2.6027483855947184
0.9218436873747494,-1.1638956574063462,-2.4193643185358296
0.9418837675350701,-1.2105133861077524,-2.2325758854294935
0.9619238476953907,-1.2533594692345662,-2.0430599916161327
0.9819639278557114,-1.2923853274196042,-1.8514095703030355
1.002004008016032,-1.3275534419617245,-1.6581359794493211
1.0220440881763526,-1.3588357576534043,-1.4636732869473725
1.0420841683366733,-1.3862121952331288,-1.268383910129027
1.062124248496994,-1.4096692688473165,-1.072565530549355
1.0821643286573146,-1.429198877694931,-0.8764586162000351
1.1022044088176353,-1.444797232336827,-0.6802546799348266
1.122244488977956,-1.4564639631945435,-0.48410485489933575
1.1422845691382766,-1.4642013981466353,-0.28812873271093487
1.1623246492985972,-1.4680140205247774,-0.09242332749288529
1.1823647294589177,-1.467908106821121,0.10292791174525472
1.2024048096192383,-1.4638915451136216,0.2978461006273045
1.222444889779559,-1.4559738333095946,0.49224797724107927
1.2424849699398797,-1.4441662556081878,0.6860370602143389
1.2625250501002003,-1.4284822351131239,0.8790949446680179
1.282565130260521,-1.408937858620994,1.0712728135669887
1.3026052104208417,-1.3855525686066392,1.262383222325413
1.3226452905811623,-1.358350016728666,1.4521922674997256
1.342685370741483,-1.3273590693198352,1.6404122734575708
1.3627254509018036,-1.2926149529704314,1.8266951708748809
1.3827655310621243,-1.2541605224434438,2.0106268058211207
1.4028056112224447,-1.2120476334030976,2.1917223812599036
1.4228456913827654,-1.1663385924243237,2.369423346233581
1.442885771543086,-1.1171076527695785,2.543096042665696
1.4629258517034067,-1.0644425123770545,2.712032473868223
1.4829659318637274,-1.0084457784156824,2.8754534154716977
1.503006012024048,-0.9492363409679384,3.032514228350127
1.5230460921843687,-0.8869506116014451,3.182313553928662
1.5430861723446894,-0.8217435263578023,3.3239051531241306
1.56312625250501,-0.753789308362983,3.456312756912402
1.5831663326653307,-0.6832819142624503,3.578547424480736
1.6032064128256511,-0.6104350704942603,3.689628125219053
1.6232464929859718,-0.535481903275421,3.788603699149681
1.6432865731462925,-0.45867410516033885,3.874576372804933
1.6633266533066131,-0.3802806265289729,3.9467256249283738
1.6833667334669338,-0.3005858907990548,4.00433127195101
1.7034068136272544,-0.21988756983676372,4.046794877941928
1.723446893787575,-0.13849395017445637,4.0736582694314
1.7434869739478958,-0.05672096825640088,4.084618201603891
1.7635270541082164,0.025111000629692626,4.079536360667707
1.783567134268537,0.10668051073318996,4.058444031243985
1.8036072144288577,0.1876684366480152,4.0215414037132255
1.8236472945891782,0.2677613101695441,3.9691912367298317
1.8436873747494988,0.3466544710958302,3.901907451502553
1.8637274549098195,0.4240549436176738,3.8203394124370345
1.8837675350701402,0.4996839635022968,3.725252450757534
1.9038076152304608,0.5732790826286202,3.6175059403163714
1.9238476953907815,0.64459582337994,3.498030008078886
1.9438877755511021,0.7134088607387828,3.3678018031277017
1.9639278557114228,0.7795127276246241,3.2278224637579958
1.9839679358717435,0.8427220780037719,3.079095633318359
2.004008016032064,0.902871543463551,2.9226080811694155
2.024048096192385,0.9598152184662295,2.759313062231627
2.0440881763527052,1.0134258471924171,2.5901166320956794
2.064128256513026,1.0635937680635472,2.415866944225919
2.0841683366733466,1.1102256697951396,2.2373466419679358
2.1042084168336674,1.153243226768773,2.055268104743066
2.124248496993988,1.1925816657691737,1.870271260784418
2.1442885771543083,1.2281883105333469,1.682923728388654
2.164328657314629,1.2600211520456435,1.4937229720215628
2.1843687374749496,1.2880474786911738,1.3031000787830918
2.2044088176352705,1.3122425936654571,1.1114248952131414
2.224448897795591,1.3325886494604116,0.9190122362175629
2.244488977955912,1.3490736131510497,0.7261288961462095
2.2645290581162323,1.3616903833786238,0.5330012355299912
2.284569138276553,1.3704360542032412,0.33982325098590377
2.3046092184368736,1.3753113535229033,0.14676483739695317
2.3246492985971945,1.3763202415466316,-0.04601969599717615
2.344689378757515,1.373469688836663,-0.2383831567868433
2.3647294589178354,1.3667696104372227,-0.43017687136365684
2.3847695390781563,1.3562329904774342,-0.6212423564726848
2.4048096192384767,1.341876155557879,-0.8114030136194759
2.4248496993987976,1.3237192183484088,-1.0004561237956766
2.444889779559118,1.3017866821755595,-1.1881652089300914
2.464929859719439,1.2761081868820583,-1.374252827307515
2.4849699398797593,1.2467193984835017,-1.5583939966501057
2.50501002004008,1.2136630215262147,-1.7402103933057804
2.5250501002004007,1.1769899177197851,-1.9192655369854554
2.5450901803607215,1.1367603094540817,-2.0950611950899907
2.565130260521042,1.0930450407371193,-2.2670352465174433
2.5851703406813624,1.0459268703215774,-2.4345612478906413
2.6052104208416833,0.9955017389113967,-2.5969500663402507
2.6252505010020037,0.9418799976996286,-2.753453675648738
2.6452905811623246,0.8851875274376019,-2.903271420972679
2.665330661322645,0.8255667110694556,-3.045558839218202
2.685370741482966,0.7631771981006654,-3.1794391757241174
2.7054108216432864,0.6981964198291917,-3.3040173088066247
2.7254509018036073,0.630819792463222,-3.4183961802092835
2.7454909819639277,0.5612605785047179,-3.521695049829312
2.7655310621242486,0.4897493638697608,-3.6130692728484273
2.785571142284569,0.4165331249118458,-3.691730811464098
2.8056112224448895,0.3418738966062957,-3.756968702993516
2.8256513026052104,0.2660470202140119,-3.8081686193915187
2.845691382765531,0.18933903317613038,-3.8448305675170107
2.8657314629258517,0.11204521755489474,-3.8665839123362935
2.885771543086172,0.034466889071382165,-3.873198760535785
2.905811623246493,-0.043091506616910524,-3.864593460801513
2.9258517034068134,-0.12032539745032997,-3.840837218591
2.9458917835671343,-0.19693310032058242,-3.8021483867114383
2.9659318637274548,-0.2726187518955707,-3.7488878740766656
2.9859719438877756,-0.34709506002321733,-3.681548503392341
3.006012024048096,-0.4200858206909563,-3.6007406891736022
3.0260521042084165,-0.49132809106518194,-3.5071752450302776
3.0460921843687374,-0.560574027036484,-3.4016441903546784
3.066132264529058,-0.627592297724829,-3.2850004774696098
3.0861723446893787,-0.6921691062368843,-3.158137602349187
3.106212424849699,-0.7541088009584505,-3.0219696593922474
3.12625250501002,-0.8132341006723147,-2.87741304976107
3.1462925851703405,-0.8693859700664573,-2.7253697039703457
3.1663326653306614,-0.9224231832127217,-2.5667129369645805
3.186372745490982,-0.9722216293828492,-2.402275599818924
3.2064128256513023,-1.0186734008638,-2.232840961045688
3.226452905811623,-1.0616857378771105,-2.059136150793426
3.2464929859719436,-1.10117984911854,-1.8818280912985028
3.2665330661322645,-1.1370896912424906,-1.7015216832430295
3.286573146292585,-1.1693607211685537,-1.5187600233143528
3.306613226452906,-1.1979486749512605,-1.33402642819834
3.3266533066132262,-1.2228184042719503,-1.147747853503218
3.346693386773547,-1.2439427899410946,-0.9602996793577805
3.3667334669338675,-1.2613017658422618,-0.7720113416504033
3.3867735470941884,-1.274881460643293,-0.583172833278301
3.406813627254509,-1.2846734780771458,-0.39404173152013794
3.4268537074148293,-1.2906743201235582,-0.20485064015391627
3.44689378757515,-1.2928849651128709,-0.01581491750750985
3.4669338677354706,-1.2913105992452727,0.1728594716136606
3.4869739478957915,-1.2859605084925096,0.3609680463010688
3.507014028056112,-1.276848127371698,0.5482999773270213
3.527054108216433,-1.2639912431598832,0.7346303917402501
3.5470941883767533,-1.247412352821258,0.919712967314033
3.567134268537074,-1.2271391636706381,1.1032728646862364
3.5871743486973946,-1.2032052318813462,1.2850001864870628
3.6072144288577155,-1.1756507250295365,1.4645440650453978
3.627254509018036,-1.1445232964258654,1.6415075573004503
3.6472945891783564,-1.1098790504377922,1.8154435501142059
3.6673346693386772,-1.0717835803035762,1.985851843428617
3.6873747494989977,-1.030313048585784,2.152177669993211
3.7074148296593186,-0.9855552826081884,2.313811830536969
3.727454909819639,-0.9376108485454944,2.4700927014489578
3.74749498997996,-0.8865940650325871,2.6203102363896082
3.7675350701402803,-0.8326339152688027,2.7637121952523964
3.787575150300601,-0.7758748114965719,2.899512576046032
3.8076152304609217,-0.7164771687891168,3.026902325610887
3.8276553106212425,-0.6546177394929166,3.1450622039341387
3.847695390781563,-0.5904896765890365,3.253177489283552
3.8677354709418834,-0.5243022765464247,3.3504543423234217
3.8877755511022043,-0.45628039339207005,3.4361371185858625
3.9078156312625247,-0.38666349172566666,3.5095262495084585
3.9278557114228456,-0.3157043448534146,3.5699958124293762
3.947895791583166,-0.24366739425900683,3.617010199031795
3.967935871743487,-0.17082678100611667,3.6501389474430366
3.9879759519038074,-0.09746411534648028,3.669069226637086
4.008016032064128,-0.02386601552239729,3.6736151310122658
4.028056112224449,0.04967849556653499,3.663723407865844
4.04809619238477,0.12288067919995195,3.639475412049157
4.06813627254509,0.19545475645292787,3.601084848645033
4.0881763527054105,0.26712051540499643,3.5488919357706483
4.108216432865731,0.3376057498022785,3.483353751607732
4.128256513026052,0.40664848104186724,3.4050317482719428
4.148296593186372,0.473998908032815,3.314576716433988
4.168336673346693,0.5394210237152928,3.2127122168335207
4.188376753507014,0.6026939090725996,3.1002169378383684
4.208416833667335,0.6636126512400093,2.9779070604045215
4.228456913827655,0.7219889268546231,2.846619044516532
4.248496993987976,0.7776512415370168,2.7071935170337906
4.268537074148297,0.830444868943479,2.560460891132345
4.288577154308617,0.880231512376614,2.407228699023546
4.3086172344689375,0.9268887427910016,2.2482713131255196
4.328657314629258,0.9703092467525483,2.084321734699515
4.348697394789579,1.010399933325869,1.9160657472162108
4.368737474949899,1.0470809515830273,1.7441381478118494
4.38877755511022,1.080284641738843,1.5691210600317078
4.408817635270541,1.1099544837742341,1.3915439804409935
4.428857715430862,1.1360440530986504,1.2118854805694914
4.448897795591182,1.1585160300562691,1.0305762512275471
4.468937875751503,1.1773412805904686,0.8480032582531457
4.488977955911824,1.192498029174703,0.6645148983621378
4.509018036072144,1.2039711439446197,0.4804267940075856
4.529058116232465,1.2117515428211798,0.2960282204448993
4.5490981963927855,1.2158357333726058,0.11158887600782963
4.569138276553106,1.2162254900352913,-0.07263407121132548
4.589178356713426,1.2129276757360892,-0.25638881911821215
4.609218436873747,1.2059542051682572,-0.4394217596129174
4.629258517034068,1.1953221529497682,-0.6214704153051973
4.649298597194389,1.1810539998541407,-0.8022565991687363
4.669338677354709,1.1631780136579133,-0.9814799066849844
4.68937875751503,1.1417287556432498,-1.15881169624067
4.709418837675351,1.1167477020414216,-1.3338896524939163
4.729458917835671,1.0882839668196325,-1.50631314046582
4.749498997995992,1.056395108676906,-1.675639468806907
4.7695390781563125,1.0211480023026531,-1.8413812756177887
4.789579158316633,0.9826197484778312,-2.003005200476185
4.809619238476953,0.9408985988152782,-2.159932045442163
4.829659318637274,0.8960848565219647,-2.311538562763293
4.849699398797595,0.8482917280898199,-2.457161092173882
4.869739478957916,0.797646080608374,-2.5961010171311725
4.889779559118236,0.7442890704226661,-2.727632296710685
4.909819639278557,0.6883766023445791,-2.8510108111204593
4.929859719438878,0.6300795815029201,-2.96548565736275
4.949899799599198,0.5695839228492434,-3.0703119747822805
4.969939879759519,0.5070902914218437,-3.164765152383578
4.98997995991984,0.44281354252087,-3.248155900688358
5.01002004008016,0.37698186579616894,-3.319845736686331
5.03006012024048,0.3098356034838568,-3.3792622473790788
5.050100200400801,0.2416257912166332,-3.4259136160905768
5.070140280561122,0.1726123969965494,-3.4594015249940884
5.090180360721443,0.10306234541944356,-3.47943228818681
5.110220440881763,0.03324732362094904,-3.485824910313456
5.130260521042084,-0.03655852996575654,-3.4785168250654883
5.150300601202405,-0.10608102657037673,-3.4575657744247925
5.170340681362725,-0.17504833854506624,-3.4231482446710624
5.190380761523046,-0.2431933246637677,-3.3755552162986397
5.210420841683367,-0.310255755647178,-3.31518425361403
5.2304609218436875,-0.375984363030884,-3.2425290225712926
5.2505010020040075,-0.44013862410098903,-3.1581668600342945
5.270541082164328,-0.5024903042854442,-3.0627445669645583
5.290581162324649,-0.5628247100564457,-2.956963297448868
5.31062124248497,-0.620941609545345,-2.841563194142299
5.33066132264529,-0.6766558660482861,-2.7173082912675754
5.350701402805611,-0.7297977786234786,-2.584972190067323
5.370741482965932,-0.7802131311226838,-2.4453250179577823
5.390781563126252,-0.8277630084528916,-2.2991219655544533
5.410821643286573,-0.872323400564409,-2.147093580725471
5.430861723446894,-0.9137846216151828,-1.9899380177316441
5.4509018036072145,-0.9520506024393594,-1.8283152289985258
5.4709418837675345,-0.9870380827421948,-1.66284305826431
5.490981963927855,-1.0186757396633335,-1.4940951643990008
5.511022044088176,-1.0469033127410263,-1.3226004679538943
5.531062124248497,-1.0716706863964756,-1.1488443820027086
5.551102204408817,-1.092937048370717,-0.9732710744550587
5.571142284569138,-1.110670123689045,-0.7962867617796886
5.591182364729459,-1.1248454233861689,-0.6182642205065539
5.611222444889779,-1.1354456249128944,-0.43954782507459933
5.6312625250501,-1.1424600843579755,-0.26045908762160197
5.651302605210421,-1.145884418415023,-0.08130274817325261
5.671342685370742,-1.1457202279081775,0.0976269399612342
5.691382765531062,-1.14197496572976,0.276039823846406
5.7114228456913825,-1.1346619117118384,0.45364343024632225
5.731462925851703,-1.1238002790972816,0.6301366720510203
5.751503006012024,-1.1094154543368622,0.8052038209605974
5.771543086172344,-1.0915393461380094,0.9785088348162151
5.791583166332665,-1.0702108429616293,1.1496901991368917
5.811623246492986,-1.0454763722441491,1.318356418337448
5.831663326653306,-1.0173905396218665,1.4840823019818608
5.851703406813627,-0.9860168323669597,1.6464061995154944
5.871743486973948,-0.9514283698337106,1.8048283586464153
5.891783567134269,-0.913708672475976,1.958810543970531
5.911823647294589,-0.8729524253365928,2.1077770797704023
5.9318637274549095,-0.8292662047686572,2.251117440062119
5.95190380761523,-0.7827691372874301,2.388190478943031
5.971943887775551,-0.7335934568918601,2.5183303658819667
5.991983967935871,-0.6818849258700671,2.6408542187141615
6.012024048096192,-0.627803086356395,2.755071343026407
6.032064128256513,-0.5715213120917284,2.8602939606538067
6.052104208416833,-0.513226631510043,2.955849173520847
6.072144288577154,-0.4531193018561781,3.0410918234892756
6.092184368737475,-0.39141212060514363,3.1154178628122873
6.112224448897796,-0.32832946672128344,3.1782777784714398
6.132264529058116,-0.2641060720349748,3.229189556687203
6.152304609218437,-0.19898555567539652,3.2677505506072344
6.1723446893787575,-0.13321872097256637,3.2936478778809684
6.192384769539078,-0.06706167067762188,3.306666817029085
6.212424849699398,-0.0007737739705033914,3.3066967669977685
6.232464929859719,0.06538445465609191,3.2937344294007618
6.25250501002004,0.13115351750072102,3.267884297016808
6.27254509018036,0.19627707123580473,3.229356074734267
6.292585170340681,0.26050398702620264,3.178459450285441
6.312625250501002,0.32359028328936934,3.11559636090642
6.332665330661323,0.3853008742473611,3.0412511090223777
6.352705410821643,0.4454111114153602,2.9559788527932307
6.372745490981964,0.5037080767012134,2.8603929171853344
6.3927855711422845,0.559991613983372,2.7551515665730877
6.4128256513026045,0.6140750988674594,2.6409445961356335
6.432865731462925,0.665785937033925,2.5184804164552523
6.452905811623246,0.714965815518594,2.3884739194796
6.472945891783567,0.7614707192865731,2.2516354699941887
6.492985971943887,0.8051707436340613,2.1086613915122774
6.513026052104208,0.845949729085138,1.9602259604084948
6.533066132264529,0.8837047532010287,1.8069751222896333
6.55310621242485,0.9183455160339116,1.6495218721888574
6.57314629258517,0.9497936441490952,1.4884432872190088
6.593186372745491,0.9779819549154699,1.324279115958625
6.613226452905812,1.002853711452855,1.1575317234606504
6.633266533066132,1.0243618761106137,0.9886674332605213
6.6533066132264524,1.0424684147893943,0.8181188146358118
6.673346693386773,1.057143650887466,0.6462880599424257
6.693386773547094,1.0683656949533822,0.4735510630209048
6.713426853707414,1.0761199684663678,0.3002620049812486
6.733466933867735,1.0803988154337913,0.12675857758823653
6.753507014028056,1.0812012243836422,-0.046632561208641274
6.773547094188377,1.0785326697655226,-0.21959022087851046
6.793587174348697,1.0724050549585409,-0.39179297558965476
6.813627254509018,1.062836771299051,-0.5629135788008799
6.833667334669339,1.0498528739173654,-0.7326136100281242
6.853707414829659,1.0334853541783535,-0.9005384334089463
6.8737474949899795,1.0137735100662026,-1.0663126313358224
6.8937875751503,0.9907644057693655,-1.229536053164875
6.913827655310621,0.96451340009772,-1.3897805935879697
6.933867735470941,0.9350847308860509,-1.5465878595030018
6.953907815631262,0.9025521378945377,-1.6994678593934796
6.973947895791583,0.8669994992357258,-1.8478988563662666
6.993987975951904,0.828521458577507,-1.9913284829297828
7.014028056112224,0.7872240160480587,-2.129176278805053
7.034068136272545,0.7432250544799819,-2.2608376098448413
7.054108216432866,0.6966547702464664,-2.3856891734891486
7.074148296593186,0.647655983187174,-2.503095844904382
7.0941883767535066,0.5963842892121561,-2.612419044738794
7.114228456913827,0.5430080393767164,-2.7130262089676784
7.134268537074148,0.4877081117769891,-2.8043014059552216
7.154308617234468,0.43067746860385625,-2.8856565778349363
7.174348697394789,0.3721204795415485,-2.9565432560167397
7.19438877755511,0.3122520111055746,-3.016464169201699
7.214428857715431,0.25129628898141115,-3.0649844811027838
7.234468937875751,0.18948553949806657,-3.101741994984609
7.254509018036072,0.1270584446004078,-3.126456175527856
7.274549098196393,0.06425842839532739,-3.138935167430671
7.294589178356713,0.0013318255690523233,-3.139081045996129
7.314629258517034,-0.061474028981857935,-3.12689260348857
7.3346693386773545,-0.12391275472979046,-3.102465469229433
7.354709418837675,-0.18574084271647023,-3.0659901232377735
7.374749498997995,-0.24671950831925868,-3.0177474371897905
7.394789579158316,-0.3066164552491876,-2.958101893011177
7.414829659318637,-0.3652074597113963,-2.8874931658665255
7.434869739478958,-0.42227777374538983,-2.80642623618379
7.454909819639278,-0.4776233383556517,-2.7154603619622057
7.474949899799599,-0.5310517507426677,-2.6151975986615454
7.49498997995992,-0.5823830007362274,-2.506271165842769
7.51503006012024,-0.6314499867743636,-2.3893340517065353
7.535070140280561,-0.6780988033416235,-2.265048337829919
7.5551102204408815,-0.7221888187478813,-2.1340754259001873
7.575150300601202,-0.7635925769338637,-1.9970674776119408
7.595190380761522,-0.8021955394446209,-1.85466018794312
7.615230460921843,-0.8378956900083954,-1.7074669916073864
7.635270541082164,-0.870603045936422,-1.5560747496461373
7.655310621242485,-0.9002390945301311,-1.4010408567593302
7.675350701402805,-0.9267361825926657,-1.2428917442717968
7.695390781563126,-0.9500368973895755,-1.0821226101279298
7.715430861723447,-0.9700934393828641,-0.9191983725401484
7.735470941883767,-0.9868670396123824,-0.7545555427454081
7.755511022044088,-1.000327414835136,-0.588605022298827
7.775551102204409,-1.01045228830791,-0.42173558428086094
7.7955911823647295,-1.0172269853447655,-0.2543179173046202
7.8156312625250495,-1.0206441162081794,-0.08670911451360616
7.83567134268537,-1.020703350762982,0.08074259247985488
7.855711422845691,-1.0174112895225773,0.24769290361052468
7.875751503006012,-1.010781434202518,0.413796539802621
7.895791583166332,-1.0008342567467596,0.5787024087808081
7.915831663326653,-0.9875973616394588,0.7420490191211988
7.935871743486974,-0.9711057375685374,0.9034602411671943
7.955911823647294,-0.951402089369373,1.0625415590598402
7.975951903807615,-0.9285372391762088,1.2188769275736624
7.995991983967936,-0.9025705830106894,1.3720263762561185
8.016032064128256,-0.8735705873727098,1.5215244686047746
8.036072144288577,-0.8416153067418956,1.6668797568407137
8.056112224448897,-0.8067929012468128,1.8075753391997056
8.076152304609218,-0.769202131880918,1.9430705636288987
8.09619238476954,-0.7289528071301414,2.0728040648086283
8.11623246492986,-0.6861661603246334,2.196197979799012
8.13627254509018,-0.6409751220725787,2.3126636011146102
8.1563126252505,-0.5935244777355672,2.421608073476843
8.176352705410821,-0.5439708641098758,2.522442437649331
8.196392785571142,-0.4924826151581195,2.6145903955657617
8.216432865731463,-0.4392393991399492,2.697498053035888
8.236472945891784,-0.38443168476854683,2.770643892244338
8.256513026052104,-0.3282599727658488,2.8335490602844646
8.276553106212425,-0.2709338584078749,2.8857873025583967
8.296593186372744,-0.21267086437489802,2.9269943183475853
8.316633266533065,-0.15369512978269748,2.9568761963514194
8.336673346693386,-0.09423591189687987,2.9752162865625102
8.356713426853707,-0.03452599411350891,2.9818808145107263
8.376753507014028,0.025200018933626382,2.9768222258633172
8.396793587174349,0.08470745403408352,2.9600805131710106
8.41683366733467,0.14376331024474898,2.9317827142169226
8.436873747494989,0.20213797621985666,2.892140068003605
8.45691382765531,0.25960688888713984,2.8414432293785263
8.47695390781563,0.31595205153226086,2.780055843138832
8.496993987975952,0.3709634142079093,2.708406650629018
8.517034068136272,0.42444010312593766,2.6269803950312265
8.537074148296593,0.4761914387773696,2.5363080852324904
8.557114228456914,0.5260377585435778,2.4369568734671527
8.577154308617233,0.5738110442629913,2.329519909454731
8.597194388777554,0.6193553457718559,2.2146066000844638
8.617234468937875,0.6625270084356187,2.09283344937462
8.637274549098196,0.7031947339923087,1.9648158511791933
8.657314629258517,0.741239486885309,1.8311608850658296
8.677354709418838,0.7765542612545211,1.6924613367887869
8.697394789579159,0.8090437474313448,1.5492909712517917
8.71743486973948,0.838623913294908,1.4022010589896357
8.737474949899799,0.8652215282259457,1.2517181719894506
8.75751503006012,0.8887736604901155,1.0983431164640642
8.77755511022044,0.9092271533278892,0.9425510178939752
8.797595190380761,0.9265381224339893,0.7847923025535697
8.817635270541082,0.9406714767714964,0.6254946302844696
8.837675350701403,0.9516004908781405,0.46506543652197907
8.857715430861724,0.959306426031623,0.3038951938378854
8.877755511022043,0.9637782292921734,0.14236099724918078
8.897795591182364,0.9650123037707403,-0.0191693988439126
8.917835671342685,0.9630123638176733,-0.18033345902077633
8.937875751503006,0.9577893719461305,-0.3407695816850988
8.957915831663327,0.9493615625955567,-0.5001129382421067
8.977955911823647,0.9377545480798402,-0.6579914391201238
8.997995991983968,0.9230015012664016,-0.814022025628783
9.018036072144287,0.90514340945363,-0.9678073648423797
9.038076152304608,0.88422938907128,-1.11893308479649
9.05811623246493,0.8603170497296891,-1.2669656654671733
9.07815631262525,0.8334728927178683,-1.4114510888484078
9.098196392785571,0.803772727655581,-1.55191437672774
9.118236472945892,0.7713020897638886,-1.6878600765034621
9.138276553106213,0.7361566367431776,-1.8187737986279005
9.158316633266534,0.6984425016634555,-1.9441249040267499
9.178356713426853,0.6582765879026227,-2.0633701664372017
9.198396793587174,0.615786763650256,-2.175958841943312
9.218436873747494,0.5711119667930843,-2.2813384473919
9.238476953907815,0.5244021686958,-2.378961700520379
9.258517034068136,0.4758181886114486,-2.4682944227881953
9.278557114228457,0.42553134781206736,-2.548823909909373
9.298597194388778,0.373722958489393,-2.62006756519428
9.318637274549097,0.32058362388017436,-2.681581941842483
9.338677354709418,0.26631237152846465,-2.7329714845705992
9.358717434869739,0.21111560714590002,-2.7738966949587205
9.37875751503006,0.1552059116292981,-2.8040814709322484
9.39879759519038,0.09880071319531217,-2.823319464684696
9.418837675350701,0.04212083695745212,-2.8314788494309435
9.438877755511022,-0.014611029138747095,-2.8285056326915674
9.458917835671341,-0.0711719085895616,-2.8144250719369444
9.478957915831662,-0.12734012255854438,-2.7893414626868633
9.498997995991983,-0.18289685750773324,-2.753435939375019
9.519038076152304,-0.23762767088281184,-2.706962680125127
9.539078156312625,-0.2913239033149022,-2.6502435401358153
9.559118236472946,-0.3437839637728854,-2.583661401654763
9.579158316633267,-0.39481448772453753,-2.5076524478414943
9.599198396793588,-0.44423131286851275,-2.4226978017828578
9.619238476953907,-0.4918602976946098,-2.329314668903999
9.639278557114228,-0.5375379502106852,-2.228047522627266
9.659318637274549,-0.5811118929800576,-2.1194593849121763
9.67935871743487,-0.6224411474512561,-2.004123684452552
9.69939879759519,-0.6613962680443586,-1.8826167731053836
9.719438877755511,-0.6978593315261946,-1.755511302981219
9.739478957915832,-0.7317238086934954,-1.6233706552145803
9.759519038076151,-0.7628943254631171,-1.4867443692732911
9.779559118236472,-0.7912863553642018,-1.3461647455343873
9.799599198396793,-0.8168258434646717,-1.2021444867407352
9.819639278557114,-0.8394488037798371,-1.0551754223394145
9.839679358717435,-0.8591008925339146,-0.9057281985114003
9.859719438877756,-0.8757369902049679,-0.754252869269489
9.879759519038076,-0.8893208012457074,-0.6011802575308736
9.899799599198396,-0.8998244870728933,-0.446924021566815
9.919839679358716,-0.9072283487455383,-0.29188322731845834
9.939879759519037,-0.9115205629515233,-0.13644541373249863
9.959919839679358,-0.9126969853342201,0.01901009521079508
9.97995991983968,-0.910761020043267,0.17410862998895205
10.0,-0.9057235631744254,0.3284765915047869
